"NUMERO_RUC","RAZON_SOCIAL","NOMBRE_COMERCIAL","ESTADO_CONTRIBUYENTE","CLASE_CONTRIBUYENTE","FECHA_INICIO_ACTIVIDADES","FECHA_ACTUALIZACION","FECHA_SUSPENSION_DEFINITIVA","FECHA_REINICIO_ACTIVIDADES","OBLIGADO","TIPO_CONTRIBUYENTE","NUMERO_ESTABLECIMIENTO","NOMBRE_FANTASIA_COMERCIAL","CALLE","NUMERO","INTERSECCION","ESTADO_ESTABLECIMIENTO","DESCRIPCION_PROVINCIA","DESCRIPCION_CANTON","DESCRIPCION_PARROQUIA","CODIGO_CIIU","ACTIVIDAD_ECONOMICA","DIRECCION"
1768007040001,"CUERPO DE INGENIEROS DEL EJERCITO","","ACTIVO","ESPECIAL","07/10/1968","15/01/2020","","","S","SOCIEDADES",25.0,"GRUPO DE TRABAJO MORONA","LUIS CAROLLO","S/N","ENTRE 11 DE FEBRERO Y BENJAMIN","ABI","MORONA SANTIAGO","SAN JUAN BOSCO","SAN JUAN BOSCO","M711022","ACTIVIDADES DE DISEÑO DE INGENIERÍA Y CONSULTORÍA DE INGENIERÍA PARA PROYECTOS DE INGENIERÍA CIVIL, HIDRÁULICA Y DE TRÁFICO.","LUIS CAROLLO S/N ENTRE 11 DE FEBRERO Y BENJAMIN, SAN JUAN BOSCO, MORONA SANTIAGO"
1768007040001,"CUERPO DE INGENIEROS DEL EJERCITO","","ACTIVO","ESPECIAL","07/10/1968","15/01/2020","","","S","SOCIEDADES",22.0,"GRUPO DE TRABAJO SANGAY","VIA GUAMOTE - MACAS","S/N","","ABI","MORONA SANTIAGO","MORONA","MACAS","M711022","ACTIVIDADES DE DISEÑO DE INGENIERÍA Y CONSULTORÍA DE INGENIERÍA PARA PROYECTOS DE INGENIERÍA CIVIL, HIDRÁULICA Y DE TRÁFICO.","VIA GUAMOTE - MACAS S/N , MORONA, MORONA SANTIAGO"
1768007040001,"CUERPO DE INGENIEROS DEL EJERCITO","","ACTIVO","ESPECIAL","07/10/1968","15/01/2020","","","S","SOCIEDADES",11.0,"GRUPO DE TRABAJO PASTAZA","AV. 10 DE AGOSTO","S/N","","ABI","MORONA SANTIAGO","MORONA","MACAS","M711022","ACTIVIDADES DE DISEÑO DE INGENIERÍA Y CONSULTORÍA DE INGENIERÍA PARA PROYECTOS DE INGENIERÍA CIVIL, HIDRÁULICA Y DE TRÁFICO.","AV. 10 DE AGOSTO S/N , MORONA, MORONA SANTIAGO"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",115.0,"IESS DIRECCION PROVINCIAL MORONA SANTIAGO","PRINCIPAL JUSTO ELIAS ORTIZA","S/N","JULIO ARTEAGA","ABI","MORONA SANTIAGO","MORONA","MACAS","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","PRINCIPAL JUSTO ELIAS ORTIZA S/N JULIO ARTEAGA, MORONA, MORONA SANTIAGO"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",63.0,"INSPECTORIA DEL IESS DE GUALAQUIZA","DOMINGO COMIN","S/N.","GRAN PASAJE","CER","MORONA SANTIAGO","LIMON - INDANZA","GENERAL LEONIDAS PLAZA GUTIERREZ (LIMON)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","DOMINGO COMIN S/N. GRAN PASAJE, LIMON - INDANZA, MORONA SANTIAGO"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",62.0,"DISPENSARIO MEDICO DEL IESS DE SUCUA","KIRUBA","S/N.","EDMUNDO CARBAJAI","CER","MORONA SANTIAGO","SUCUA","SUCUA","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","KIRUBA S/N. EDMUNDO CARBAJAI, SUCUA, MORONA SANTIAGO"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",61.0,"DISPENSARIO MEDICO DEL IESS DE MACAS","KIRUBA","S/N.","AMAZONAS","CER","MORONA SANTIAGO","LIMON - INDANZA","GENERAL LEONIDAS PLAZA GUTIERREZ (LIMON)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","KIRUBA S/N. AMAZONAS, LIMON - INDANZA, MORONA SANTIAGO"
1768004960001,"BRIGADA DE SELVA NO. 21 CONDOR","","ACTIVO","OTROS","01/07/1989","24/10/2019","","","S","SOCIEDADES",2.0,"""BATALLÓN DE SELVA N. 61 """"SANTIAGO""""""","VIA PRINCIPAL SANTIAGO","S/N","VIA SANTIAGO","ABI","MORONA SANTIAGO","SANTIAGO","PATUCA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","VIA PRINCIPAL SANTIAGO S/N VIA SANTIAGO, SANTIAGO, MORONA SANTIAGO"
1768004960001,"BRIGADA DE SELVA NO. 21 CONDOR","","ACTIVO","OTROS","01/07/1989","24/10/2019","","","S","SOCIEDADES",1.0,"BRIGADA DE SELVA NO. 21 CONDOR","PATUCA","SN","CONTROL MILITAR","ABI","MORONA SANTIAGO","SANTIAGO","PATUCA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","PATUCA SN CONTROL MILITAR, SANTIAGO, MORONA SANTIAGO"
1768014410001,"DIRECCION GENERAL DE AVIACION CIVIL","","ACTIVO","ESPECIAL","09/08/1946","21/02/2017","","","S","SOCIEDADES",18.0,"AEROPUERTO GUALAQUIZA","AV AZUAY","SN","","ABI","MORONA SANTIAGO","GUALAQUIZA","MERCEDES MOLINA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV AZUAY SN , GUALAQUIZA, MORONA SANTIAGO"
1768014410001,"DIRECCION GENERAL DE AVIACION CIVIL","","ACTIVO","ESPECIAL","09/08/1946","21/02/2017","","","S","SOCIEDADES",16.0,"AEROPUERTO TAISHA","ARUTAM","SN","","ABI","MORONA SANTIAGO","TAISHA","TAISHA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","ARUTAM SN , TAISHA, MORONA SANTIAGO"
1768014410001,"DIRECCION GENERAL DE AVIACION CIVIL","","ACTIVO","ESPECIAL","09/08/1946","21/02/2017","","","S","SOCIEDADES",15.0,"AEROPUERTO SUCUA","DOMINGO COMIN","SN","","ABI","MORONA SANTIAGO","SUCUA","SUCUA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","DOMINGO COMIN SN , SUCUA, MORONA SANTIAGO"
1768014410001,"DIRECCION GENERAL DE AVIACION CIVIL","","ACTIVO","ESPECIAL","09/08/1946","21/02/2017","","","S","SOCIEDADES",10.0,"AEROPUERTO DE MACAS","CUENCA","SN","AMAZONAS","ABI","MORONA SANTIAGO","MORONA","MACAS","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","CUENCA SN AMAZONAS, MORONA, MORONA SANTIAGO"
1768020650001,"FUERTE MILITAR GUALAQUIZA","","ACTIVO","OTROS","15/02/1996","07/02/2020","","","S","SOCIEDADES",1.0,"","SEVILLA","SN","","ABI","MORONA SANTIAGO","GUALAQUIZA","MERCEDES MOLINA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","SEVILLA SN , GUALAQUIZA, MORONA SANTIAGO"
1768020650001,"FUERTE MILITAR GUALAQUIZA","","ACTIVO","OTROS","15/02/1996","07/02/2020","","","S","SOCIEDADES",2.0,"","SEVILLA","SN","","ABI","MORONA SANTIAGO","GUALAQUIZA","MERCEDES MOLINA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","SEVILLA SN , GUALAQUIZA, MORONA SANTIAGO"
1768022190001,"INSTITUTO DE SEGURIDAD SOCIAL DE LAS FUERZAS ARMADAS","","ACTIVO","ESPECIAL","07/08/1992","27/02/2020","","","S","SOCIEDADES",4.0,"FARMACIAS FUERZAS ARMADAS","AV 9 DE OCTUBRE","SN","SUCRE Y BOLIVAR","CER","MORONA SANTIAGO","MORONA","MACAS","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV 9 DE OCTUBRE SN SUCRE Y BOLIVAR, MORONA, MORONA SANTIAGO"
1768022190001,"INSTITUTO DE SEGURIDAD SOCIAL DE LAS FUERZAS ARMADAS","","ACTIVO","ESPECIAL","07/08/1992","27/02/2020","","","S","SOCIEDADES",24.0,"ISSFA - MACAS","NUEVE DE OCTUBRE","S/N","","ABI","MORONA SANTIAGO","MORONA","MACAS","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","NUEVE DE OCTUBRE S/N , MORONA, MORONA SANTIAGO"
1760000310001,"PRESIDENCIA DE LA REPUBLICA","","ACTIVO","ESPECIAL","28/02/1989","27/08/2019","","","S","SOCIEDADES",47.0,"INST. PARA EL ECODESARROLLO DE LA REGION AMAZONICA ECORAE","AMAZONAS","S/N","SUCRE","CER","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","AMAZONAS S/N SUCRE, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",9.0,"CEMENTERIO MUNICIPAL","VEINTEINUEVE DE MAYO","","BENJAMIN DELGADO","ABI","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","VEINTEINUEVE DE MAYO  BENJAMIN DELGADO, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",8.0,"","SIN NOMBRE","SN","SIN NOMBRE","ABI","MORONA SANTIAGO","MORONA","GENERAL PROAÑO","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","SIN NOMBRE SN SIN NOMBRE, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",2.0,"MERCADO MUNICIPAL","GUAMOTE","S/N","DIEZ DE AGOSTO","ABI","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","GUAMOTE S/N DIEZ DE AGOSTO, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",1.0,"","SIMON BOLIVAR","S/N","24 DE MAYO","ABI","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","SIMON BOLIVAR S/N 24 DE MAYO, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",7.0,"","LUISA JARAMILLO","S/N","MARIO JARAMILLO","ABI","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","LUISA JARAMILLO S/N MARIO JARAMILLO, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",6.0,"REGISTRO MUNICIPAL DE LA PROPIEDAD","24 DE MAYO","S/N","DOMINGO COMIN Y 10 DE AGOSTO","ABI","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","24 DE MAYO S/N DOMINGO COMIN Y 10 DE AGOSTO, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",5.0,"CENTRO CULTURAL MUNICIPAL","VEINTICUATRO DE MAYO","S/N","CAPITAN VILLANUEVA","ABI","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","VEINTICUATRO DE MAYO S/N CAPITAN VILLANUEVA, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",4.0,"TERMINAL TERRESTRE","10 DE AGOSTO","S/N","AMAZONAS","ABI","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","10 DE AGOSTO S/N AMAZONAS, MORONA, MORONA SANTIAGO"
1460000290001,"GOBIERNO MUNICIPAL DEL CANTON MORONA","","ACTIVO","ESPECIAL","25/03/1987","04/02/2020","","","S","SOCIEDADES",3.0,"SERVICIO DE AGUA POTABLE","SUCRE","S/N","24 DE MAYO","ABI","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","SUCRE S/N 24 DE MAYO, MORONA, MORONA SANTIAGO"
1460001770001,"GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LOGROÑO","","ACTIVO","ESPECIAL","22/01/1997","26/08/2015","","","S","SOCIEDADES",1.0,"","AV. SANTIAGO LAFEBRE","S/N","AV. 10 DE AGOSTO","ABI","MORONA SANTIAGO","LOGROÑO","LOGROÑO","O841107","OTRAS ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL.","AV. SANTIAGO LAFEBRE S/N AV. 10 DE AGOSTO, LOGROÑO, MORONA SANTIAGO"
1760001470001,"MINISTERIO DE AGRICULTURA Y GANADERÍA","","ACTIVO","ESPECIAL","01/03/1989","18/09/2018","","","S","SOCIEDADES",59.0,"DIRECCION PROVINCIAL AGROPECUARIA MACAS","JUAN DE LA CRUZ","S/N","GUAMOTE","CER","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","JUAN DE LA CRUZ S/N GUAMOTE, MORONA, MORONA SANTIAGO"
1760001470001,"MINISTERIO DE AGRICULTURA Y GANADERÍA","","ACTIVO","ESPECIAL","01/03/1989","18/09/2018","","","S","SOCIEDADES",134.0,"INEFAN MORONA INSTITU.ECUAT.FOREST.AREAS NATUR.VIDA SILVESTR","AMAZONAS","S/N","CAPITAN VILLANUEVA","CER","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","AMAZONAS S/N CAPITAN VILLANUEVA, MORONA, MORONA SANTIAGO"
1760001470001,"MINISTERIO DE AGRICULTURA Y GANADERÍA","","ACTIVO","ESPECIAL","01/03/1989","18/09/2018","","","S","SOCIEDADES",113.0,"PROYECTO PALORA HUAMBOYA DEL IERAC","PUERTO SANTANA","S/N","","CER","MORONA SANTIAGO","PALORA","PALORA (METZERA)","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","PUERTO SANTANA S/N , PALORA, MORONA SANTIAGO"
1760001470001,"MINISTERIO DE AGRICULTURA Y GANADERÍA","","ACTIVO","ESPECIAL","01/03/1989","18/09/2018","","","S","SOCIEDADES",77.0,"INSTITUTO NACIONAL DE COLONIZACION DE LA AMAZONIA ECUATORIAN","24 DE MAYO","S/N","","CER","MORONA SANTIAGO","MORONA","MACAS","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","24 DE MAYO S/N , MORONA, MORONA SANTIAGO"
1460004360001,"DIRECCION DISTRITAL 14D02 - HUAMBOYA - PABLO SEXTO - PALORA - SALUD","","ACTIVO","OTROS","01/09/1995","19/09/2019","","","S","SOCIEDADES",1.0,"","AV. CUMANDA","S/N","","ABI","MORONA SANTIAGO","PALORA","PALORA (METZERA)","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","AV. CUMANDA S/N , PALORA, MORONA SANTIAGO"
1460000610001,"GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTIAGO","","ACTIVO","ESPECIAL","01/12/1947","01/06/2015","","","S","SOCIEDADES",1.0,"","DOMINGO COMIN","67-17","CUENCA","ABI","MORONA SANTIAGO","SANTIAGO","SANTIAGO DE MENDEZ","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","DOMINGO COMIN 67-17 CUENCA, SANTIAGO, MORONA SANTIAGO"
1460000610001,"GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTIAGO","","ACTIVO","ESPECIAL","01/12/1947","01/06/2015","","","S","SOCIEDADES",4.0,"FARMACIA POPULAR DEL EX PATRONATO MUNICIPAL","CUENCA","S/N","","ABI","MORONA SANTIAGO","SANTIAGO","SANTIAGO DE MENDEZ","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","CUENCA S/N , SANTIAGO, MORONA SANTIAGO"
1460000610001,"GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTIAGO","","ACTIVO","ESPECIAL","01/12/1947","01/06/2015","","","S","SOCIEDADES",3.0,"REGISTRADURIA DE LA PROPIEDAD DEL CANTON SANTIAGO","DOMINGO COMIN","6717","CUENCA","ABI","MORONA SANTIAGO","SANTIAGO","SANTIAGO DE MENDEZ","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","DOMINGO COMIN 6717 CUENCA, SANTIAGO, MORONA SANTIAGO"
1460000610001,"GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTIAGO","","ACTIVO","ESPECIAL","01/12/1947","01/06/2015","","","S","SOCIEDADES",2.0,"COMITE PERMANENTE EJECUTIVO DE FESTEJOS DEL GOBIERNO MUNICIPAL DEL CANTON SANTIA","DOMINGO COMIN","67-17","CUENCA","ABI","MORONA SANTIAGO","SANTIAGO","SANTIAGO DE MENDEZ","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","DOMINGO COMIN 67-17 CUENCA, SANTIAGO, MORONA SANTIAGO"
